1503688369039,0.507,0.27399999999999997,0.517,0.633,0.961,-0.191,-0.222,-21.561999999999998,-22.311999999999998,-0.812
1503688369053,0.51,0.275,0.513,0.634,0.884,-0.105,-0.312,-24.311999999999998,-18.875,0.43799999999999994
1503688369076,0.512,0.27699999999999997,0.508,0.635,0.841,-0.109,-0.32899999999999996,-22.311999999999998,-13.437999999999999,-4.438
1503688369090,0.513,0.28,0.506,0.635,0.9670000000000001,-0.158,-0.315,-19.75,1.9380000000000002,-6.375
1503688369114,0.514,0.281,0.505,0.634,1.065,-0.20800000000000002,-0.29,-15.0,-0.562,-0.688
1503688369138,0.516,0.28,0.503,0.634,1.072,-0.237,-0.28600000000000003,-16.688,-20.5,4.5
1503688369150,0.52,0.27899999999999997,0.499,0.635,1.0090000000000001,-0.217,-0.29600000000000004,-18.125,-31.25,4.375
1503688369173,0.523,0.278,0.495,0.636,0.951,-0.182,-0.28,-14.437999999999999,-27.375,3.125
1503688369195,0.524,0.27699999999999997,0.494,0.636,0.953,-0.182,-0.285,-8.937999999999999,-10.562000000000001,3.375
1503688369211,0.525,0.27699999999999997,0.493,0.636,0.9690000000000001,-0.172,-0.321,-5.312,-0.812,3.0
1503688369233,0.525,0.27699999999999997,0.493,0.636,0.986,-0.18,-0.344,-2.375,-2.5,3.25
1503688369255,0.526,0.276,0.49200000000000005,0.636,1.003,-0.175,-0.341,0.938,-9.375,3.0
1503688369273,0.527,0.273,0.491,0.638,0.99,-0.16899999999999998,-0.342,3.5,-18.188,2.0
1503688369293,0.527,0.27,0.489,0.64,0.9309999999999999,-0.14800000000000002,-0.349,7.0,-22.875,2.75
1503688369316,0.528,0.267,0.48700000000000004,0.643,0.904,-0.146,-0.34700000000000003,9.187999999999999,-24.0,1.5
1503688369330,0.528,0.264,0.486,0.645,0.9,-0.152,-0.37200000000000005,10.312000000000001,-20.875,1.9380000000000002
1503688369353,0.528,0.261,0.484,0.647,0.868,-0.138,-0.377,11.625,-16.75,2.438
1503688369379,0.527,0.257,0.484,0.649,0.865,-0.114,-0.389,17.0,-13.375,3.688
1503688369390,0.527,0.253,0.484,0.6509999999999999,0.887,-0.124,-0.39299999999999996,21.811999999999998,-15.0,5.312
1503688369413,0.526,0.248,0.483,0.654,0.89,-0.14400000000000002,-0.389,22.561999999999998,-21.938000000000002,4.875
1503688369435,0.526,0.242,0.48200000000000004,0.6579999999999999,0.875,-0.135,-0.40700000000000003,25.625,-28.311999999999998,5.125
1503688369450,0.525,0.23600000000000002,0.48100000000000004,0.6609999999999999,0.8640000000000001,-0.132,-0.41100000000000003,27.811999999999998,-28.875,7.875
1503688369473,0.525,0.22899999999999998,0.48100000000000004,0.664,0.8590000000000001,-0.163,-0.426,31.125,-26.811999999999998,12.187999999999999
1503688369496,0.525,0.222,0.48100000000000004,0.6659999999999999,0.871,-0.171,-0.442,35.688,-24.688000000000002,14.75
1503688369511,0.524,0.213,0.48200000000000004,0.669,0.8859999999999999,-0.174,-0.455,39.938,-29.0,17.438
1503688369533,0.524,0.204,0.48200000000000004,0.672,0.882,-0.19699999999999998,-0.45899999999999996,45.375,-30.25,17.625
1503688369556,0.523,0.19399999999999998,0.484,0.674,0.866,-0.235,-0.444,48.75,-24.75,20.811999999999998
1503688369573,0.522,0.184,0.48700000000000004,0.6759999999999999,0.885,-0.258,-0.435,50.0,-22.561999999999998,23.0
1503688369593,0.521,0.174,0.49,0.677,0.895,-0.255,-0.442,52.688,-22.438000000000002,24.438000000000002
1503688369616,0.519,0.16399999999999998,0.493,0.679,0.877,-0.264,-0.42700000000000005,56.625,-23.561999999999998,23.375
1503688369630,0.517,0.153,0.496,0.6809999999999999,0.878,-0.313,-0.408,58.75,-24.311999999999998,19.625
1503688369653,0.515,0.14300000000000002,0.499,0.682,0.8740000000000001,-0.336,-0.423,59.125,-20.25,18.812
1503688369678,0.512,0.133,0.503,0.684,0.8590000000000001,-0.332,-0.44,59.312,-16.375,19.438
1503688369690,0.509,0.122,0.507,0.685,0.856,-0.342,-0.408,60.125,-16.875,18.875
1503688369715,0.506,0.11199999999999999,0.511,0.6859999999999999,0.845,-0.368,-0.41,61.688,-14.937999999999999,16.375
1503688369735,0.503,0.10300000000000001,0.515,0.687,0.8390000000000001,-0.382,-0.41700000000000004,59.125,-15.25,14.5
1503688369751,0.499,0.094,0.518,0.688,0.823,-0.38,-0.408,55.562,-12.437999999999999,13.937999999999999
1503688369774,0.496,0.086,0.522,0.6890000000000001,0.812,-0.371,-0.39399999999999996,54.75,-9.812000000000001,12.437999999999999
1503688369797,0.49200000000000005,0.077,0.526,0.69,0.804,-0.375,-0.42100000000000004,57.438,-6.625,10.937999999999999
1503688369812,0.488,0.069,0.529,0.691,0.83,-0.409,-0.406,56.0,-9.562000000000001,7.562
1503688369833,0.484,0.062,0.532,0.6920000000000001,0.825,-0.41700000000000004,-0.36700000000000005,52.188,-12.375,4.188
1503688369855,0.48,0.055,0.535,0.693,0.795,-0.42100000000000004,-0.37200000000000005,47.875,-13.312000000000001,3.938
1503688369871,0.47600000000000003,0.049,0.537,0.695,0.779,-0.397,-0.376,44.938,-7.188,2.875
1503688369893,0.47200000000000003,0.043,0.54,0.695,0.795,-0.395,-0.379,43.812,-4.625,2.125
1503688369920,0.46799999999999997,0.038,0.5429999999999999,0.696,0.7809999999999999,-0.41600000000000004,-0.369,41.062,-4.438,2.125
1503688369931,0.465,0.033,0.546,0.696,0.7659999999999999,-0.455,-0.326,32.062,-0.938,1.5
1503688369953,0.46399999999999997,0.031,0.5479999999999999,0.695,0.795,-0.441,-0.29100000000000004,18.562,7.0,3.438
1503688369976,0.46299999999999997,0.031,0.55,0.6940000000000001,0.823,-0.41200000000000003,-0.289,5.375,9.187999999999999,5.688
