1503955967423,0.6809999999999999,0.35100000000000003,0.36,0.5329999999999999,0.851,-0.13,-0.445,30.061999999999998,24.311999999999998,0.188
1503955967448,0.677,0.35100000000000003,0.366,0.5329999999999999,0.852,-0.14,-0.434,27.561999999999998,23.811999999999998,-1.625
1503955967467,0.674,0.35,0.37,0.534,0.862,-0.138,-0.441,25.438000000000002,19.875,-2.0
1503955967483,0.672,0.35,0.374,0.535,0.8640000000000001,-0.145,-0.43,23.0,15.187999999999999,-3.625
1503955967505,0.669,0.349,0.37799999999999995,0.536,0.8490000000000001,-0.155,-0.441,21.125,15.062000000000001,-3.938
1503955967528,0.667,0.349,0.382,0.536,0.833,-0.153,-0.442,18.625,16.25,-0.938
1503955967543,0.6659999999999999,0.349,0.385,0.536,0.8420000000000001,-0.141,-0.434,15.437999999999999,17.25,2.188
1503955967566,0.664,0.349,0.38799999999999996,0.535,0.875,-0.146,-0.419,11.312000000000001,15.437999999999999,3.688
1503955967587,0.6629999999999999,0.349,0.39,0.535,0.8959999999999999,-0.146,-0.43,11.75,10.562000000000001,3.875
1503955967601,0.662,0.348,0.39299999999999996,0.535,0.883,-0.14800000000000002,-0.42200000000000004,11.5,6.188,4.25
1503955967624,0.6609999999999999,0.34700000000000003,0.395,0.535,0.868,-0.14800000000000002,-0.415,12.5,9.062000000000001,1.9380000000000002
1503955967650,0.66,0.34700000000000003,0.39799999999999996,0.535,0.882,-0.139,-0.41100000000000003,13.562000000000001,13.812000000000001,1.75
1503955967662,0.6579999999999999,0.34600000000000003,0.4,0.535,0.9009999999999999,-0.136,-0.409,15.625,8.0,2.062
1503955967685,0.6559999999999999,0.34600000000000003,0.40299999999999997,0.536,0.895,-0.142,-0.39799999999999996,16.438,7.5,-0.375
1503955967706,0.655,0.345,0.405,0.537,0.889,-0.152,-0.389,17.188,8.437999999999999,-1.375
1503955967722,0.653,0.345,0.408,0.537,0.897,-0.15,-0.391,16.062,10.187999999999999,-0.75
1503955967744,0.6509999999999999,0.345,0.41,0.5379999999999999,0.902,-0.134,-0.387,14.312000000000001,10.25,-1.062
1503955967767,0.649,0.345,0.41200000000000003,0.539,0.91,-0.142,-0.376,13.187999999999999,7.188,-3.625
1503955967783,0.647,0.344,0.414,0.54,0.9109999999999999,-0.15,-0.363,13.0,4.938,-5.625
1503955967812,0.645,0.344,0.415,0.541,0.892,-0.134,-0.386,12.625,5.562,-4.438
