0.57536,0.025451,0.0022938,-72.93,-56.452,-51.039,-0.602,-0.60102,-0.59994,-0.57536,0.018322,0.51162,0.02147,0.0064406,-64.144,-57.638,-52.634,-0.52813,-0.52806,-0.52776,-0.51162,0.016423,0.37076,0.0063005,0.0035667,-72.93,-63.001,-60.826,0.37997,0.37991,0.37972,0.37076,0.0054569,0.51876,0.015286,0.0051779,-63.388,-57.389,-51.001,0.53181,0.53126,0.53109,0.51876,0.011945,0.98414,0.028453,0.027487,-75.429,-60.818,-48.911,1.0788,1.0502,1.047,0.98414,0.041374,0.14666,0.050188,0.025904,-54.634,-49.901,-49.726,-0.2363,-0.23233,-0.22311,-0.14666,0.044568,7.2109,7.0643,2.23,24.558,24.325,24.315,18.561,18.409,18.085,2.23,7.6283,18.626,7.292,4.4,32.002,31.528,31.318,35.029,-31.133,-30.363,1.4425,15.581,15.591,2.1555,2.0908,30.099,29.938,29.184,20.957,19.234,18.99,0.41628,11.673
0.52624,0.0423,0.012042,-53.866,-53.239,-52.012,-0.56118,-0.56085,-0.56076,-0.52624,0.032834,0.55886,0.078409,0.020822,-49.319,-49.255,-48.077,-0.63016,-0.6301,-0.63008,-0.55886,0.059441,0.36697,0.014979,0.0056911,-64.311,-63.539,-63.164,0.39345,0.39328,0.39317,0.36697,0.012083,0.51999,0.042093,0.0083204,-53.945,-53.865,-53.051,0.55803,0.55771,0.55734,0.51999,0.031237,0.97404,0.018891,0.016666,-55.485,-55.059,-49.533,1.0571,1.0514,1.0449,0.97404,0.037001,0.17658,0.050265,0.050096,-58.714,-56.504,-54.687,-0.20857,-0.2019,-0.20161,-0.050265,0.13521,8.9029,7.3405,5.9374,-52.957,-30.996,-30.343,-31.539,-29.881,-29.241,-3.9556,9.7269,12.331,8.1115,6.7399,32.184,31.68,30.457,-53.907,-53.771,-49.945,-6.7399,13.426,8.3374,7.8365,5.7084,28.134,27.19,-26.891,-30.615,-30.003,-29.615,-1.8018,10.376
0.46919,0.036299,0.010944,-56.484,-53.117,-52.736,-0.51899,-0.51872,-0.51843,-0.46919,0.028138,0.50896,0.074501,0.013369,-50.487,-49.421,-48.153,-0.57023,-0.56982,-0.56979,-0.50896,0.055807,0.45504,0.016389,0.0084894,-59.285,-56.911,-55.22,0.47606,0.47592,0.47506,0.45504,0.013844,0.55534,0.047795,0.0075289,-54.078,-53.13,-49.884,0.60804,0.60772,0.60732,0.55534,0.03539,0.98781,0.030795,0.025898,-45.813,-45.249,-44.209,1.1117,1.085,1.0717,0.98781,0.039667,0.17981,0.039075,0.031755,-55.821,-54.7,-53.439,-0.22618,-0.22474,-0.22205,-0.011621,0.13767,11.262,5.5423,4.6482,-37.341,29.747,29.437,-31.918,-29.52,-28.831,-3.9862,10.823,20.93,7.5685,7.4766,35.919,34.523,34.436,-50,-46.61,-43.376,-7.5685,17.527,6.1991,3.2811,3.0975,-34.89,25.356,23.731,21.832,18.5,-18.387,-1.7678,7.5737
0.51724,0.0058976,0.0053954,-71.943,-61.815,-56.659,-0.52431,-0.5241,-0.52398,-0.51724,0.0059821,0.45383,0.029034,0.01564,-69.761,-64.432,-55.027,-0.51306,-0.51185,-0.50985,-0.45383,0.023929,0.43309,0.010133,0.0072895,-56.59,-52.889,-51.259,0.45306,0.45251,0.45203,0.43309,0.014294,0.58124,0.017504,0.010947,-59.018,-55.498,-52.712,0.59987,0.59958,0.59949,0.58124,0.017252,0.98968,0.014738,0.012511,-53.728,-48.8,-45.46,1.095,1.0857,1.0621,0.98968,0.028377,0.16087,0.052547,0.037992,-62.526,-59.574,-55.385,-0.2252,-0.22187,-0.22035,-0.16087,0.056931,7.6391,6.9688,6.2933,30.147,28.426,26.787,23.69,22.758,20.698,-0.50868,9.8462,7.6536,4.3545,4.2899,27.872,27.554,26.49,-36.842,-31.806,-29.722,-4.2899,9.2041,8.11,6.3804,3.8169,27.898,27.029,26.368,32.595,31.602,29.135,3.3586,10.193
0.46687,0.035194,0.0054116,-59.365,-56.353,-54.047,-0.50921,-0.5084,-0.50729,-0.46687,0.025846,0.51497,0.052344,0.02181,-46.302,-46.143,-44.678,-0.56221,-0.5619,-0.56187,-0.51497,0.044451,0.44345,0.0039632,0.0030674,-65.744,-56.057,-55.257,0.45192,0.45149,0.45034,0.44345,0.0047042,0.56318,0.016746,0.014826,-49.027,-47.183,-46.98,0.61215,0.61188,0.61091,0.56318,0.022105,0.9879,0.03003,0.026412,-50.373,-48.656,-43.703,1.0899,1.0714,1.0676,0.9879,0.048536,0.10097,0.06411,0.043236,-53.97,-53.883,-53.31,-0.21883,-0.21781,-0.21378,-0.021,0.10082,14.497,12.867,10.501,33.216,32.582,31.969,-35.553,-33.136,-32.652,-10.501,15.076,21.833,11.622,8.6832,34.255,34.24,33.796,-64.004,-50.911,-48.097,-11.622,19.754,18.292,10.04,4.0628,32.508,31.942,31.597,-33.91,27.686,27.549,-1.2033,15.931
0.60956,0.0049481,0.0041892,-60.429,-55.181,-50.184,-0.62509,-0.6247,-0.62318,-0.60956,0.005531,0.48715,0.013607,0.01172,-60.666,-56.111,-51.723,-0.52218,-0.52198,-0.52089,-0.48715,0.014399,0.36445,0.0029039,0.0025111,-75.491,-59.372,-55.208,0.36941,0.36937,0.36925,0.36445,0.0035448,0.50785,0.010269,0.0058417,-70.289,-58.024,-52.382,0.52003,0.51984,0.51983,0.50785,0.0088215,0.97549,0.019983,0.017496,-55.267,-49.708,-47.817,1.0599,1.045,1.0429,0.97549,0.02938,0.2083,0.040187,0.03345,-53.507,-50.538,-49.682,-0.27651,-0.27319,-0.27053,-0.2083,0.047304,9.8574,7.8358,5.6424,29.138,28.577,-27.642,-23.605,-23.13,-21.066,-1.7923,10.916,15.395,10.509,7.8323,32.549,31.986,30.641,-33.991,-30.842,30.666,-2.2897,16.879,5.0278,4.7811,4.7527,23.225,22.719,22.482,22.693,21.891,19.88,-0.58361,7.5221
0.56376,0.013858,0.012948,-55.429,-51.731,-48.403,-0.58615,-0.58589,-0.58581,-0.56376,0.015996,0.5488,0.044007,0.024592,-50.324,-45.194,-44.894,-0.62332,-0.62273,-0.62191,-0.5488,0.040462,0.38,0.0063048,0.0043386,-62.049,-58.171,-53.988,0.39611,0.39493,0.3919,0.38,0.0064681,0.48364,0.034756,0.010227,-54.868,-50.211,-48.861,0.51924,0.51907,0.51887,0.48364,0.02766,0.99212,0.02617,0.020197,-57.607,-47.685,-45.147,1.0649,1.0483,1.0482,0.99212,0.036543,0.156,0.059536,0.04682,-60.676,-60.657,-59.527,-0.24823,-0.24619,-0.24231,-0.04682,0.12534,28.084,12.936,11.855,36.101,35.962,35.145,-43.687,-42.705,-42.589,-10.451,24.318,42.152,20.888,12.579,40.13,39.785,39.333,-60.17,-55.853,-55.662,-12.579,36.229,11.929,8.7772,5.1995,-30.866,29.741,29.352,-24.371,-24.317,-23.834,-4.2588,12.304
0.49663,0.036551,0.014133,-55.583,-54.106,-52.992,-0.52313,-0.52276,-0.52216,-0.49663,0.029196,0.48538,0.074186,0.027428,-49.035,-48.315,-47.93,-0.57203,-0.572,-0.57199,-0.48538,0.059349,0.43685,0.020215,0.0063177,-61.716,-61.017,-56.21,0.46674,0.46624,0.46522,0.43685,0.016003,0.56636,0.049881,0.017581,-53.533,-50.681,-50.365,0.60626,0.60582,0.60565,0.56636,0.039731,0.98041,0.015892,0.015197,-56.964,-51.813,-47.252,1.0833,1.0797,1.066,0.98041,0.028835,0.18357,0.090702,0.069393,-68.786,-59.171,-58.793,-0.23266,-0.23097,-0.2308,-0.090702,0.14736,4.8563,4.3688,4.0682,-41.481,-30.506,-29.564,-21.623,-21.596,-21.09,-4.3688,5.6944,11.858,10.692,7.3134,32.573,31.826,31.272,-59.628,-55.519,-55.249,-6.5337,14.381,3.7225,2.8906,2.2854,-26.727,-25.635,-23.736,-24.939,-24.08,-20.929,-1.4885,5.0238
0.48967,0.041537,0.009447,-56.832,-52.08,-51.971,-0.52245,-0.52176,-0.52148,-0.48967,0.031954,0.48567,0.086303,0.020362,-50.212,-46.446,-46.408,-0.57983,-0.57956,-0.57953,-0.48567,0.066354,0.44204,0.012164,0.0043223,-67.713,-61.291,-58.874,0.45428,0.45408,0.45396,0.44204,0.0097384,0.56768,0.044928,0.01616,-54.844,-49.703,-49.597,0.61123,0.61101,0.61096,0.56768,0.035999,0.98091,0.021306,0.019101,-60.109,-50.702,-44.721,1.0846,1.0692,1.0537,0.98091,0.036232,0.18561,0.078266,0.053881,-64.794,-61.27,-61.238,-0.24369,-0.23349,-0.23222,-0.078266,0.14547,10.035,6.1729,3.5551,-30.596,30.368,29.688,-25.041,-22.228,-21.806,-6.1729,8.2703,15.702,9.7334,6.9019,34.351,33.665,32.134,-53.966,-51.763,-50.771,-9.7334,14.497,10.067,5.5017,4.6323,28.89,-28.807,28.154,-36.766,-33.063,-24.349,-3.1011,9.7345
0.56104,0.020656,0.016393,-53.081,-52.336,-49.72,-0.61894,-0.61887,-0.61828,-0.56104,0.021286,0.58841,0.030569,0.021766,-49.596,-49.024,-48.567,-0.62005,-0.61971,-0.61935,-0.58841,0.030874,0.35218,0.0035517,0.0029794,-64.695,-64.579,-56.726,0.35942,0.35931,0.35929,0.35218,0.0041224,0.46186,0.019806,0.0083653,-56.548,-56.431,-52.841,0.50026,0.4997,0.49791,0.46186,0.016715,0.99516,0.021668,0.020393,-48.992,-47.089,-46.784,1.1296,1.0797,1.0774,0.99516,0.03495,0.070776,0.048672,0.048127,-58.548,-57.62,-50.147,-0.23536,-0.22938,-0.22334,-0.0054937,0.078896,13.285,5.1506,3.9644,30.969,29.892,28.521,-26.37,-25.514,-22.669,-3.9644,10.67,20.802,14.589,8.6817,-86.958,34.489,34.44,-80.55,-77.271,-69.979,-7.8639,21.25,4.6343,3.9827,2.1772,-28.884,22.583,21.84,-14.868,-13.536,-12.678,-2.1772,5.6149
