0.087875,0.016105,0.0037488,-70.023,-67.199,-67.013,-0.11227,-0.11189,-0.11082,-0.087875,0.012157,0.11015,0.018229,0.01301,-56.839,-53.899,-50.97,-0.12619,-0.12616,-0.1257,-0.11015,0.018639,0.46022,0.023307,0.011791,-53.632,-50.106,-47.962,-0.51474,-0.51096,-0.50529,-0.46023,0.020712,0.87602,0.012316,0.0054301,-58.427,-55.498,-53.628,-0.88639,-0.88587,-0.88533,-0.87602,0.01063,0.84818,0.067194,0.040553,-45.861,-40.443,-40.154,1.0025,0.98651,0.94689,0.84818,0.077099,0.51493,0.037738,0.035437,-54.175,-48.332,-43.967,-0.59011,-0.57353,-0.56306,-0.51492,0.048775,17.372,8.8662,5.5782,30.022,30.008,29.616,44.556,42.124,34.86,5.5782,15.529,21.447,10.896,9.311,31.695,31.511,31.443,40.336,39.921,39.161,9.311,19.438,20.183,11.218,7.093,33.594,33.281,32.939,36.447,36.06,35.168,6.1422,18.644
0.08897,0.010513,0.010085,-54.275,-53.777,-53.046,0.11585,0.11199,0.1118,0.08897,0.013166,0.027697,0.0060573,0.0038621,-68.843,-68.362,-67.642,0.03931,0.038316,0.036297,0.027697,0.0058067,0.57533,0.0072221,0.0045748,-53.717,-52.962,-51.491,-0.58579,-0.58526,-0.58408,-0.57533,0.0065463,0.81245,0.0060257,0.0039643,-52.322,-51.017,-50.036,-0.8224,-0.82239,-0.82139,-0.81245,0.0056463,0.97352,0.10529,0.091905,-47.216,-40.224,-36.267,1.2427,1.2376,1.1943,0.97352,0.1368,0.28733,0.047002,0.034236,-48.366,-45.213,-42.097,-0.425,-0.37737,-0.35646,-0.28733,0.063909,8.863,8.5855,5.4338,26.322,26.107,25.939,-28.293,-26.545,-24.295,-5.4338,11.216,16.491,15.817,15.488,31.229,31.169,30.894,49.866,40.235,34.952,1.4828,21.48,26.455,21.429,10.589,35.906,35.744,35.564,41.202,41.012,39.442,4.731,27.759
0.076577,0.0036718,0.0034275,-59.853,-57.53,-56.736,0.093096,0.089437,0.084007,0.076577,0.0053154,0.025154,0.010568,0.0036286,-78.169,-78.093,-77.94,-0.033413,-0.033322,-0.033138,-0.025154,0.0081961,0.57054,0.0059758,0.0034598,-Inf,-55.412,-52.128,-0.58177,-0.58056,-0.57864,-0.57054,0.0051399,0.81735,0.004309,0.0021789,-72.589,-51.082,-48.515,-0.82238,-0.82177,-0.82156,-0.81735,0.0036763,0.93304,0.046965,0.046654,-39.253,-38.104,-36.297,1.1403,1.0126,1.0044,0.93304,0.072071,0.31488,0.026034,0.020438,-44.654,-43.077,-42.525,-0.35416,-0.35298,-0.35154,-0.31488,0.035537,14.749,12.795,4.6807,29.142,28.959,28.839,-30.039,-29.826,-28.048,-3.9784,15.026,12.49,12.256,4.9131,25.655,25.543,25.441,30.583,27.041,22.836,0.53854,14.287,13.789,8.3098,7.4275,26.639,26.563,26.475,28.996,25.612,25.601,5.9663,13.567
0.06546,0.036302,0.016495,-61.278,-58.506,-58.449,-0.1142,-0.11415,-0.1138,-0.06546,0.029592,0.078318,0.04677,0.018728,-62.068,-59.577,-58.85,-0.13523,-0.13515,-0.13482,-0.04677,0.059082,0.51148,0.043658,0.012223,-64.223,-57.427,-53.38,-0.55728,-0.55723,-0.55715,-0.51148,0.033809,0.8522,0.023652,0.0072113,-67.63,-53.861,-53.768,-0.88212,-0.882,-0.88195,-0.8522,0.018319,0.90742,0.0355,0.034674,-50.131,-47.008,-45.292,1.0549,1.0531,1.0354,0.90742,0.053931,0.41762,0.084964,0.034075,-50.034,-47.299,-46.961,-0.57116,-0.55768,-0.55198,-0.41762,0.075005,11.22,8.4401,8.1188,31.246,31.042,30.914,-38.075,-33.172,-32.803,2.2937,14.921,18.661,11.545,9.7129,36.347,33.938,33.325,-54.358,-53.381,-47.255,-2.6211,20.076,13.756,10.816,6.4753,-40.624,32.29,31.277,-36.393,-36.019,-34.531,5.3009,15.097
0.099615,0.010099,0.0050164,-67.211,-66.041,-64.953,-0.11588,-0.11545,-0.11493,-0.099615,0.0085537,0.13694,0.0068974,0.0040136,-65.767,-64.923,-63.845,-0.14808,-0.14795,-0.14728,-0.13694,0.0068641,0.45899,0.026857,0.018251,-54.777,-53.288,-51.051,-0.5204,-0.52027,-0.51976,-0.45899,0.026823,0.87156,0.014428,0.011058,-59.016,-51.484,-50.074,-0.88601,-0.88569,-0.88542,-0.87156,0.01568,0.8484,0.034173,0.030462,-43.702,-43.416,-40.172,1.0684,0.96187,0.95878,0.8484,0.056992,0.49376,0.049658,0.040344,-54.906,-50.435,-48.114,-0.58934,-0.58317,-0.57934,-0.49376,0.060189,7.4681,3.2641,2.6581,26.957,26.548,21.451,14.712,14.576,-13.981,0.048697,7.5835,13.533,5.9603,5.8967,31.933,31.166,28.194,-49.049,-46.972,-45.248,-4.0218,15.537,6.5392,3.9144,3.632,25.241,24.858,21.075,21.449,20.59,-19.295,-0.54414,8.2099
0.17068,0.038116,0.0060197,-61.248,-59.291,-58.917,-0.20397,-0.20377,-0.20321,-0.17068,0.027852,0.036243,0.0085837,0.0072508,-90.509,-77.431,-70.357,-0.051795,-0.051099,-0.05094,-0.036243,0.0085225,0.51443,0.011735,0.0069798,-52.859,-51.481,-48.897,-0.53808,-0.53755,-0.53647,-0.51443,0.011897,0.83895,0.0099553,0.0076092,-55.072,-51.819,-45.683,-0.85619,-0.85609,-0.85581,-0.83895,0.010019,0.88522,0.092606,0.042112,-42.282,-41.08,-40.265,1.1004,1.0528,1.0322,0.88522,0.089578,0.42,0.0618,0.051218,-39.236,-38.429,-38.35,-0.57456,-0.53666,-0.52124,-0.42,0.071691,15.279,13.855,10.834,28.979,28.84,28.821,-44.552,-44.2,-40.135,-2.8209,17.581,10.958,8.422,6.5338,27.127,26.973,26.742,32.207,26.715,25.943,6.5338,12.621,29.104,10.348,9.934,33.955,33.951,33.599,49.173,48.681,46.194,3.2331,24.254
0.012988,0.0051818,0.0050504,-73.625,-72.828,-70.938,0.021594,0.021009,0.020419,0.0051818,0.011384,0.04297,0.016145,0.0098361,-52.551,-52.28,-52.125,-0.062098,-0.06206,-0.06194,-0.04297,0.015274,0.53176,0.0069179,0.0037887,-53.546,-52.416,-51.458,-0.54223,-0.54102,-0.53954,-0.53176,0.00621,0.84564,0.0050117,0.0027729,-50.736,-49.382,-49.046,-0.85348,-0.85303,-0.85252,-0.84564,0.0045402,0.91052,0.042704,0.034915,-48.318,-43.983,-43.918,1.0051,1.0011,0.99281,0.91052,0.050346,0.38545,0.02887,0.01887,-57.087,-52.195,-49.633,-0.43705,-0.4343,-0.42945,-0.38545,0.029918,9.7985,5.4413,4.2175,24.726,24.346,24.216,-15.534,-14.728,-13.985,-5.4413,8.3241,7.5942,5.9117,4.6364,22.96,22.863,22.801,17.18,17.002,16.67,4.3182,8.6696,12.839,8.5208,7.2014,28.575,27.824,26.938,-42.058,-34.504,-32.417,-8.5208,12.681
0.016581,0.015771,0.0065146,-64.73,-64.554,-64.512,0.038838,0.038131,0.037111,0.016581,0.012525,0.075395,0.0056074,0.0020236,-74.254,-70.985,-65.214,-0.082385,-0.082363,-0.082022,-0.075395,0.0046708,0.56253,0.0053437,0.0032539,-67.034,-54.414,-50.815,-0.57596,-0.5729,-0.57142,-0.56253,0.0059175,0.82305,0.0038194,0.0021542,-59.076,-51.89,-46.737,-0.83216,-0.83194,-0.83187,-0.82305,0.0040939,0.93895,0.10403,0.07377,-42.379,-41.429,-41.118,1.3225,1.1528,1.1189,0.93895,0.12723,0.30412,0.025095,0.024657,-48.678,-44.539,-42.971,-0.38128,-0.37704,-0.3709,-0.30412,0.047778,9.8921,6.9561,5.0382,25.507,25.282,24.864,-19.318,18.861,18.085,-0.17009,10.07,17.648,13.55,11.512,30.444,30.428,30.192,-54.104,45.233,-44.242,-1.1657,21.97,5.3533,4.7448,4.4054,-24.323,19.957,19.783,-17.53,-16.158,-13.458,-1.7631,8.366
0.10441,0.028819,0.012803,-56.329,-56.081,-55.936,-0.14788,-0.14646,-0.14403,-0.10441,0.023109,0.079716,0.011923,0.010498,-54.757,-54.645,-54.043,-0.10726,-0.10694,-0.1069,-0.079716,0.014237,0.54091,0.030719,0.018202,-61.736,-60.508,-53.331,-0.58711,-0.58503,-0.58486,-0.54091,0.025737,0.82988,0.019524,0.0086709,-62.926,-56.897,-48.999,-0.85457,-0.8544,-0.85416,-0.82988,0.015529,0.93091,0.047241,0.029406,-49.473,-47.944,-45.773,1.0796,1.0615,1.0454,0.93091,0.060676,0.35205,0.064855,0.057819,-51.457,-50.379,-48.821,-0.46811,-0.45933,-0.45739,-0.35205,0.068001,18.157,8.0684,7.9233,33.459,32.427,31.913,34.186,32.126,-31.822,-2.1451,16.359,18.518,15.027,10.473,33.832,33.625,33.189,55.548,55.499,50.933,0.70672,22.745,12.727,12.568,12.021,32.622,32.01,31.039,-38.76,-37.799,33.556,-4.4259,18.503
0.10156,0.030069,0.012006,-63.388,-58.349,-58.033,-0.15292,-0.15065,-0.14692,-0.10156,0.023549,0.07692,0.040553,0.0074466,-Inf,-85.05,-83.725,-0.11311,-0.11282,-0.11219,-0.07692,0.029585,0.59412,0.016977,0.002225,-78.951,-58.189,-51.172,-0.6132,-0.6128,-0.61194,-0.59412,0.012348,0.79326,0.012447,0.0031348,-84.971,-55.131,-52.019,-0.80721,-0.80688,-0.8059,-0.79326,0.0092556,0.97138,0.031261,0.023538,-49.854,-47.5,-41.798,1.0651,1.0605,1.0536,0.97138,0.04572,0.23758,0.046472,0.020102,-60.243,-51.426,-48.713,-0.32148,-0.30898,-0.29498,-0.23758,0.044868,13.569,4.9952,2.8361,28.592,28.499,27.402,28.819,25.812,20.123,1.15,11.427,11.515,9.4437,5.103,27.15,27.065,25.668,-29.602,25.026,24.921,0.22374,12.675,32.485,16.96,13.341,37.532,37.176,36.459,57.369,56.769,53.814,-1.5225,28.604
