-2.156134210395925095e+02,-1.081755719508800127e+02,5.094186664535101272e+01,2.073794816935154017e+01,-5.178460185295447360e+01,-7.268275144463159698e+00,-2.391124318181870834e+01,1.553689499432285714e+01,1.192397929006778412e+01,-1.016350679036329829e+01,3.364114247653885670e+00,3.510267974484052189e+01,1.727573076389531792e+01,1.256630250334545984e+01,1.998792543294339907e+01
1.047429901210586962e+02,-3.494351388319845597e+01,-1.640242391989619364e+01,7.106954137221407564e+00,-2.845825403100983308e+01,-1.474973547953752373e+01,5.327895708083155313e+01,-3.265625582002068938e+01,5.342267690551712356e+00,4.670738400634472498e+01,-7.634565029981930095e-01,1.839008923339937951e+01,-6.257610416864601177e+00,2.968641253826243798e+01,-4.025559873071814820e+01
-7.374688300359186144e+01,-1.908476865029130636e+02,1.674284904754270542e+01,-3.021990696623901584e+01,-8.550278252012137870e+00,-2.376286730447269235e+00,-1.001118648958066260e+01,4.306173801998924411e+00,-8.620736362748138149e+00,-9.576889290127983401e+00,4.841602690731731684e+01,-9.336473655091270807e-01,-1.864447227743627167e+01,-9.972523514024409508e-01,7.222424434434996598e+00
3.194333043742009437e+00,-1.401758663884524481e+02,-1.279759915235360701e+01,-1.340261896774815664e+00,1.011223164980252420e+01,-7.916761691753962715e+00,-9.784653830861662627e-01,-8.908850583518654886e+00,2.590716086448758837e+00,-4.976823382764008485e+00,-7.342977535641186826e+00,-2.474041211746974334e+00,4.115234389771758039e-01,-9.739791824749612914e+00,-1.010016690737803735e+01
-2.015685038818287467e+02,-1.832006586184762114e+02,4.096581977171054945e+01,-7.108982646156965401e+00,-5.775545352490818374e+01,-6.211266671828934882e+00,-2.311787432770773165e+01,1.426944763964619867e+01,1.362586599083670436e+01,-3.530847490348305140e+00,-2.800887633975406743e+00,3.971486125823496138e+01,1.622139101946389417e+01,1.058622895348306869e+01,1.439828748941959802e+01
2.246802900612588161e+01,-7.006835584037162334e+01,-4.250876774602324559e+01,7.507171788243152677e-02,2.328074435729812564e+01,-2.133673574616757218e+00,1.315031829384107454e+00,-3.869775229795294536e+01,-7.850945084707454669e+01,2.604862699347906130e+01,5.600626418912676030e+01,1.266259619010378978e+00,1.983750065530442086e+01,-4.279054173460892230e+00,-1.396004873162011251e+01
-1.017918751751481210e+01,-1.030992244033440244e+02,-1.350732727892052942e+01,-3.513368158165822153e-02,-7.285521080608754474e+00,-3.232256730387482691e+01,-2.683316289564908530e+00,-2.337541865651536099e+00,1.885196871999319868e+01,2.480101339625308299e+01,-1.253031589267123280e+01,-8.760494491826655405e+00,-1.089401080841764013e+01,-2.053686012919442305e+01,4.032224775331458844e-01
7.704484496912371583e+01,-8.100198591649569835e+01,4.555626344002596539e+01,-2.555313433676618828e+01,-5.638491958246977021e+00,7.615377567396288683e+00,5.685728590126032600e+00,-1.692494610931841947e+01,-4.322269627455254337e+00,-5.311901943288361849e+00,-1.569993641901762693e+01,-2.969502652034261558e-02,-1.679807878239151675e+00,-1.276402556564811519e+01,-1.151808249393959294e+01
1.071823580921625734e+02,-1.148202514339771909e+02,6.855167708304664131e+01,-2.090983127262508567e+00,2.182144428128636804e+01,7.006309682225262847e+00,-2.604942003703266451e+00,1.176912708453006573e+01,-8.740259076225573853e-01,4.739336593651202634e+00,-1.768740906209141883e+01,4.810468385921367052e-01,2.779727555355572033e+00,-5.808518932354840292e-01,-4.650840953189947058e+00
-7.761811705828273489e+01,-8.477784378498692774e+01,-9.421916571977249077e+01,9.192648214921762317e+00,-7.258369086685497074e+00,1.021643357425565668e+00,4.696919143429354904e+01,-3.887207352909528879e+01,-1.104743012791416668e+01,1.287157537935909701e+01,5.636453963701024250e+00,1.153057528523975073e+01,2.029096430287095387e+01,3.693568161172258613e+00,-1.011098380204216518e+01
-1.070722924114202215e+02,-1.001587885313260813e+02,1.561130097053974808e+01,-1.370323647061387007e+01,4.739158342923833089e+00,-1.044237130526737012e+01,-2.142037231066287006e+01,5.873390343252208545e+00,-2.371877190339701791e+00,-8.251502686630040273e+00,4.751336404065561680e+01,-6.932600856003906742e+00,-2.273830956613961263e+01,-9.446775146261765510e-01,9.412959976061072709e+00
5.034288416498252161e+01,-2.536356681416262759e+01,5.363302462005893290e+01,4.795965562258462711e+01,-6.016581585415085698e+00,-3.424095287881468863e+01,1.921508158310280123e+01,-4.333727457296335572e+00,1.948861161952600085e+01,3.033164525425866387e+01,-1.843454854897777651e+01,-1.431727510351090871e+01,-1.682944468846624986e+01,-2.686924240667659447e+01,8.961949330347241727e+00
9.574529919101985342e+01,-5.299184512970835215e+01,5.249041309766076324e+01,1.908941068617011538e+01,8.625150182952216582e+00,9.616056103900103125e+00,1.806608996399032918e+01,-6.717610924118901927e+00,1.857528048907782559e+00,-1.504988220784619912e+01,-2.981170581528750585e+00,-8.229905390512872287e+00,-4.249814874740758697e+00,-4.619443913812816938e+00,-9.799312426805416365e+00
7.540700090325597671e+01,-7.471616878665423656e+01,1.671922818902477559e+01,-3.038485751257783640e+00,1.618224498829453495e+01,8.835085227086931781e+00,2.688317970043096494e+01,-2.098280640699572075e+01,-2.225321340440041595e+01,2.797560514368752038e+01,3.655363246217572915e+00,7.566907943510963186e-01,8.922705521101212511e+00,1.026224599751224709e+00,-1.339646726319026548e+01
